product_id,product_name,created_at,quantity_on_hand,quantity_reserved,quantity_available,minimum_stock_level,reorder_point,optimal_stock_level,average_daily_usage,unit_cost,total_value,last_order_date,last_stock_count_date,expiration_date,year,month,day,day_of_week,week_of_year,days_since_last_order,days_since_last_count,days_to_expiration,target_quantity_on_hand
pdct0329,Producto NaturalDrip 329,2023-02-07 16:22:25,71.0,19.0,52.0,7.0,56.0,114.0,6.28,23.0,1633.0,2022-11-02,2022-11-02,2023-02-17,2023.0,2.0,7.0,1.0,6.0,97.0,97.0,9.0,71.0
pdct0329,Producto NaturalDrip 329,2023-02-25 07:56:18,110.0,16.0,94.0,7.0,30.0,49.0,4.06,76.34,8397.4,2022-12-25,2023-01-06,2024-01-28,2023.0,2.0,25.0,5.0,8.0,62.0,50.0,336.0,110.0
pdct0329,Producto NaturalDrip 329,2023-02-26 00:04:43,108.0,12.0,96.0,19.0,70.0,100.0,8.02,66.14,7143.12,2023-01-10,2023-01-26,2023-12-24,2023.0,2.0,26.0,6.0,8.0,47.0,31.0,300.0,108.0
pdct0329,Producto NaturalDrip 329,2023-07-07 21:15:32,83.0,11.0,72.0,14.0,27.0,92.0,6.45,1.29,107.07,2023-06-10,2023-06-16,2024-06-29,2023.0,7.0,7.0,4.0,27.0,27.0,21.0,357.0,83.0
pdct0329,Producto NaturalDrip 329,2023-07-19 07:11:40,120.0,24.0,96.0,11.0,59.0,114.0,6.37,22.62,2714.4,2023-05-11,2023-06-16,2024-02-08,2023.0,7.0,19.0,2.0,29.0,69.0,33.0,203.0,120.0
pdct0329,Producto NaturalDrip 329,2023-10-17 00:41:33,85.0,21.0,64.0,17.0,23.0,112.0,6.26,5.52,469.2,2023-07-14,2023-08-20,2024-07-22,2023.0,10.0,17.0,1.0,42.0,95.0,58.0,278.0,85.0
pdct0329,Producto NaturalDrip 329,2023-10-25 17:41:35,91.0,14.0,77.0,7.0,18.0,80.0,5.34,29.58,2691.78,2023-07-07,2023-07-13,2023-12-01,2023.0,10.0,25.0,2.0,43.0,110.0,104.0,36.0,91.0
pdct0329,Producto NaturalDrip 329,2024-02-24 04:58:24,81.0,20.0,61.0,4.0,15.0,54.0,2.92,0.91,73.71,2024-02-14,2024-02-22,2024-06-18,2024.0,2.0,24.0,5.0,8.0,10.0,2.0,114.0,81.0
pdct0329,Producto NaturalDrip 329,2024-03-27 01:21:48,74.0,10.0,64.0,13.0,63.0,105.0,6.41,1.58,116.92,2024-01-03,2024-03-07,2025-02-01,2024.0,3.0,27.0,2.0,13.0,84.0,20.0,310.0,74.0
pdct0329,Producto NaturalDrip 329,2024-05-17 07:24:52,104.0,18.0,86.0,10.0,56.0,101.0,6.43,10.81,1124.24,2024-02-09,2024-03-08,2024-10-23,2024.0,5.0,17.0,4.0,20.0,98.0,70.0,158.0,104.0
pdct0329,Producto NaturalDrip 329,2024-07-25 15:12:51,87.0,18.0,69.0,6.0,41.0,69.0,5.63,16.61,1445.07,2024-04-27,2024-05-12,2025-02-20,2024.0,7.0,25.0,3.0,30.0,89.0,74.0,209.0,87.0
pdct0329,Producto NaturalDrip 329,2024-11-19 02:31:58,97.0,21.0,76.0,16.0,39.0,90.0,5.58,2.5,242.5,2024-08-08,2024-08-21,2025-08-22,2024.0,11.0,19.0,1.0,47.0,103.0,90.0,275.0,97.0
pdct0329,Producto NaturalDrip 329,2024-12-06 09:47:44,122.0,20.0,102.0,22.0,28.0,135.0,8.33,21.19,2585.18,2024-11-26,2024-11-27,2025-10-30,2024.0,12.0,6.0,4.0,49.0,10.0,9.0,327.0,122.0
pdct0330,Item HomeLife 330,2023-01-14 10:14:07,96.0,9.0,87.0,10.0,32.0,109.0,5.59,56.45,5419.2,2022-10-10,2023-01-07,2099-12-31,2023.0,1.0,14.0,5.0,2.0,96.0,7.0,28109.0,96.0
pdct0330,Item HomeLife 330,2023-05-10 12:28:48,109.0,12.0,97.0,14.0,41.0,77.0,6.02,41.48,4521.32,2023-02-14,2023-03-07,2099-12-31,2023.0,5.0,10.0,2.0,19.0,85.0,64.0,27993.0,109.0
pdct0330,Item HomeLife 330,2023-09-25 06:48:30,89.0,15.0,74.0,11.0,57.0,88.0,5.96,8.22,731.58,2023-08-13,2023-09-06,2099-12-31,2023.0,9.0,25.0,0.0,39.0,43.0,19.0,27855.0,89.0
pdct0330,Item HomeLife 330,2024-07-12 11:01:11,88.0,11.0,77.0,9.0,37.0,116.0,7.03,45.66,4018.08,2024-06-09,2024-06-18,2099-12-31,2024.0,7.0,12.0,4.0,28.0,33.0,24.0,27564.0,88.0
pdct0330,Item HomeLife 330,2024-07-31 09:35:46,105.0,14.0,91.0,7.0,41.0,104.0,5.89,44.42,4664.1,2024-06-28,2024-07-12,2099-12-31,2024.0,7.0,31.0,2.0,31.0,33.0,19.0,27545.0,105.0
pdct0330,Item HomeLife 330,2024-09-21 16:22:35,88.0,13.0,75.0,6.0,39.0,56.0,4.62,40.82,3592.16,2024-07-04,2024-09-21,2099-12-31,2024.0,9.0,21.0,5.0,38.0,79.0,0.0,27493.0,88.0
pdct0330,Item HomeLife 330,2024-09-29 04:32:25,105.0,13.0,92.0,6.0,10.0,55.0,3.08,28.08,2948.4,2024-09-11,2024-09-18,2099-12-31,2024.0,9.0,29.0,6.0,39.0,18.0,11.0,27485.0,105.0
pdct0330,Item HomeLife 330,2024-11-04 17:04:49,96.0,19.0,77.0,8.0,39.0,65.0,4.51,7.52,721.92,2024-08-10,2024-09-25,2099-12-31,2024.0,11.0,4.0,0.0,45.0,86.0,40.0,27449.0,96.0
pdct0331,Producto KitchenPlus 331,2023-10-05 10:15:58,89.0,20.0,69.0,13.0,40.0,53.0,4.44,58.09,5170.01,2023-07-23,2023-09-26,2099-12-31,2023.0,10.0,5.0,3.0,40.0,74.0,9.0,27845.0,89.0
pdct0331,Producto KitchenPlus 331,2023-10-08 23:41:09,65.0,18.0,47.0,6.0,26.0,61.0,3.1,42.52,2763.8,2023-07-26,2023-09-25,2099-12-31,2023.0,10.0,8.0,6.0,40.0,74.0,13.0,27842.0,65.0
pdct0331,Producto KitchenPlus 331,2023-11-16 09:48:24,86.0,13.0,73.0,13.0,36.0,86.0,4.53,44.29,3808.94,2023-07-20,2023-09-22,2099-12-31,2023.0,11.0,16.0,3.0,46.0,119.0,55.0,27803.0,86.0
pdct0331,Producto KitchenPlus 331,2024-01-22 03:13:47,78.0,11.0,67.0,7.0,44.0,102.0,6.33,12.26,956.28,2023-11-08,2024-01-02,2099-12-31,2024.0,1.0,22.0,0.0,4.0,75.0,20.0,27736.0,78.0
pdct0331,Producto KitchenPlus 331,2024-02-17 14:34:37,80.0,15.0,65.0,12.0,44.0,131.0,6.61,19.16,1532.8,2024-02-04,2024-02-06,2099-12-31,2024.0,2.0,17.0,5.0,7.0,13.0,11.0,27710.0,80.0
pdct0331,Producto KitchenPlus 331,2024-05-11 10:50:16,85.0,19.0,66.0,8.0,29.0,49.0,4.7,27.54,2340.9,2024-05-10,2024-05-10,2099-12-31,2024.0,5.0,11.0,5.0,19.0,1.0,1.0,27626.0,85.0
pdct0331,Producto KitchenPlus 331,2024-06-10 21:48:41,104.0,11.0,93.0,5.0,33.0,64.0,3.72,50.52,5254.08,2024-02-26,2024-04-18,2099-12-31,2024.0,6.0,10.0,0.0,24.0,105.0,53.0,27596.0,104.0
pdct0331,Producto KitchenPlus 331,2024-12-11 18:20:10,90.0,15.0,75.0,16.0,25.0,69.0,5.62,0.29,26.1,2024-09-22,2024-10-02,2099-12-31,2024.0,12.0,11.0,2.0,50.0,80.0,70.0,27412.0,90.0
pdct0332,Marca SportLine 332,2023-01-06 10:45:20,49.0,9.0,40.0,6.0,20.0,49.0,2.9,2.22,108.78,2022-10-25,2022-10-30,2099-12-31,2023.0,1.0,6.0,4.0,1.0,73.0,68.0,28117.0,49.0
pdct0332,Marca SportLine 332,2023-03-26 07:05:32,94.0,10.0,84.0,10.0,37.0,83.0,4.32,49.66,4668.04,2023-01-31,2023-02-02,2099-12-31,2023.0,3.0,26.0,6.0,12.0,54.0,52.0,28038.0,94.0
pdct0332,Marca SportLine 332,2023-07-12 19:28:46,97.0,8.0,89.0,8.0,20.0,40.0,3.3,19.36,1877.92,2023-05-30,2023-06-19,2099-12-31,2023.0,7.0,12.0,2.0,28.0,43.0,23.0,27930.0,97.0
pdct0332,Marca SportLine 332,2023-08-26 12:10:38,80.0,12.0,68.0,7.0,18.0,40.0,2.7,21.68,1734.4,2023-07-25,2023-08-24,2099-12-31,2023.0,8.0,26.0,5.0,34.0,32.0,2.0,27885.0,80.0
pdct0332,Marca SportLine 332,2023-09-06 12:01:27,71.0,8.0,63.0,7.0,13.0,67.0,3.87,62.3,4423.3,2023-08-21,2023-09-06,2099-12-31,2023.0,9.0,6.0,2.0,36.0,16.0,0.0,27874.0,71.0
pdct0332,Marca SportLine 332,2023-10-24 21:07:13,64.0,9.0,55.0,8.0,26.0,65.0,3.58,36.41,2330.24,2023-08-08,2023-10-18,2099-12-31,2023.0,10.0,24.0,1.0,43.0,77.0,6.0,27826.0,64.0
pdct0332,Marca SportLine 332,2024-02-13 08:00:15,45.0,13.0,32.0,9.0,30.0,57.0,3.58,63.04,2836.8,2024-01-23,2024-02-09,2099-12-31,2024.0,2.0,13.0,1.0,7.0,21.0,4.0,27714.0,45.0
pdct0332,Marca SportLine 332,2024-03-11 09:11:18,81.0,14.0,67.0,5.0,32.0,57.0,3.25,4.13,334.53,2024-02-07,2024-02-15,2099-12-31,2024.0,3.0,11.0,0.0,11.0,33.0,25.0,27687.0,81.0
pdct0332,Marca SportLine 332,2024-03-19 13:29:34,89.0,4.0,85.0,1.0,4.0,9.0,0.5,71.12,6329.68,2023-12-08,2024-01-22,2099-12-31,2024.0,3.0,19.0,1.0,12.0,102.0,57.0,27679.0,89.0
pdct0332,Marca SportLine 332,2024-03-25 10:37:20,35.0,11.0,24.0,9.0,18.0,65.0,3.43,14.0,490.0,2024-01-27,2024-01-29,2099-12-31,2024.0,3.0,25.0,0.0,13.0,58.0,56.0,27673.0,35.0
pdct0332,Marca SportLine 332,2024-05-07 10:27:41,69.0,5.0,64.0,13.0,15.0,62.0,4.5,46.96,3240.24,2024-04-26,2024-05-03,2099-12-31,2024.0,5.0,7.0,1.0,19.0,11.0,4.0,27630.0,69.0
pdct0332,Marca SportLine 332,2024-09-07 21:38:31,72.0,9.0,63.0,6.0,35.0,45.0,3.58,27.68,1992.96,2024-07-04,2024-07-08,2099-12-31,2024.0,9.0,7.0,5.0,36.0,65.0,61.0,27507.0,72.0
pdct0332,Marca SportLine 332,2024-10-05 19:20:33,35.0,6.0,29.0,4.0,14.0,52.0,4.15,63.51,2222.85,2024-06-25,2024-06-26,2099-12-31,2024.0,10.0,5.0,5.0,40.0,102.0,101.0,27479.0,35.0
pdct0332,Marca SportLine 332,2024-11-07 10:59:56,54.0,7.0,47.0,5.0,6.0,21.0,1.86,31.0,1674.0,2024-07-22,2024-08-07,2099-12-31,2024.0,11.0,7.0,3.0,45.0,108.0,92.0,27446.0,54.0
pdct0332,Marca SportLine 332,2024-11-19 12:04:08,53.0,11.0,42.0,11.0,21.0,70.0,4.16,54.79,2903.87,2024-08-13,2024-08-27,2099-12-31,2024.0,11.0,19.0,1.0,47.0,98.0,84.0,27434.0,53.0
pdct0333,Producto BellezaPro 333,2023-01-06 12:07:46,38.0,10.0,28.0,3.0,17.0,46.0,2.31,25.01,950.38,2022-12-31,2023-01-05,2099-12-31,2023.0,1.0,6.0,4.0,1.0,6.0,1.0,28117.0,38.0
pdct0333,Producto BellezaPro 333,2023-01-17 13:38:04,72.0,11.0,61.0,3.0,11.0,16.0,1.11,20.5,1476.0,2022-11-02,2022-11-23,2099-12-31,2023.0,1.0,17.0,1.0,3.0,76.0,55.0,28106.0,72.0
pdct0333,Producto BellezaPro 333,2023-02-09 05:02:19,60.0,9.0,51.0,6.0,30.0,61.0,3.29,42.75,2565.0,2022-12-16,2023-01-10,2099-12-31,2023.0,2.0,9.0,3.0,6.0,55.0,30.0,28083.0,60.0
pdct0333,Producto BellezaPro 333,2023-03-31 05:58:35,68.0,11.0,57.0,13.0,21.0,84.0,4.37,32.52,2211.36,2023-02-05,2023-02-09,2099-12-31,2023.0,3.0,31.0,4.0,13.0,54.0,50.0,28033.0,68.0
pdct0333,Producto BellezaPro 333,2023-05-14 02:49:17,52.0,8.0,44.0,5.0,14.0,25.0,2.4,15.06,783.12,2023-05-04,2023-05-11,2099-12-31,2023.0,5.0,14.0,6.0,19.0,10.0,3.0,27989.0,52.0
pdct0333,Producto BellezaPro 333,2023-05-30 12:21:39,69.0,13.0,56.0,5.0,29.0,45.0,2.99,18.9,1304.1,2023-05-05,2023-05-26,2099-12-31,2023.0,5.0,30.0,1.0,22.0,25.0,4.0,27973.0,69.0
pdct0333,Producto BellezaPro 333,2023-09-21 01:43:04,102.0,14.0,88.0,9.0,36.0,45.0,3.74,3.06,312.12,2023-06-24,2023-07-27,2099-12-31,2023.0,9.0,21.0,3.0,38.0,89.0,56.0,27859.0,102.0
pdct0333,Producto BellezaPro 333,2023-10-27 23:57:39,41.0,8.0,33.0,5.0,12.0,30.0,2.79,9.64,395.24,2023-07-03,2023-09-29,2099-12-31,2023.0,10.0,27.0,4.0,43.0,116.0,28.0,27823.0,41.0
pdct0333,Producto BellezaPro 333,2024-04-17 15:38:01,83.0,8.0,75.0,8.0,16.0,56.0,2.79,59.53,4940.99,2024-02-08,2024-03-04,2099-12-31,2024.0,4.0,17.0,2.0,16.0,69.0,44.0,27650.0,83.0
pdct0333,Producto BellezaPro 333,2024-05-29 14:06:18,75.0,7.0,68.0,6.0,29.0,50.0,3.69,19.13,1434.75,2024-04-17,2024-05-23,2099-12-31,2024.0,5.0,29.0,2.0,22.0,42.0,6.0,27608.0,75.0
pdct0333,Producto BellezaPro 333,2024-09-14 12:19:51,45.0,11.0,34.0,6.0,21.0,55.0,3.8,32.5,1462.5,2024-06-10,2024-08-16,2099-12-31,2024.0,9.0,14.0,5.0,37.0,96.0,29.0,27500.0,45.0
pdct0333,Producto BellezaPro 333,2024-09-30 14:27:52,40.0,7.0,33.0,6.0,15.0,26.0,2.32,4.35,174.0,2024-06-12,2024-09-07,2099-12-31,2024.0,9.0,30.0,0.0,40.0,110.0,23.0,27484.0,40.0
pdct0334,Item Santa María 334,2023-02-08 19:08:05,72.0,22.0,50.0,15.0,21.0,117.0,6.14,13.5,972.0,2022-12-06,2023-01-18,2023-02-26,2023.0,2.0,8.0,2.0,6.0,64.0,21.0,17.0,72.0
pdct0334,Item Santa María 334,2023-02-10 06:46:08,107.0,15.0,92.0,8.0,26.0,63.0,5.71,40.56,4339.92,2022-11-24,2023-01-16,2023-03-18,2023.0,2.0,10.0,4.0,6.0,78.0,25.0,35.0,107.0
pdct0334,Item Santa María 334,2023-05-21 13:41:37,120.0,15.0,105.0,13.0,59.0,89.0,6.06,48.73,5847.6,2023-02-24,2023-04-20,2023-04-20,2023.0,5.0,21.0,6.0,20.0,86.0,31.0,0.0,120.0
pdct0334,Item Santa María 334,2023-05-30 06:06:18,96.0,15.0,81.0,23.0,42.0,165.0,9.2,37.21,3572.16,2023-04-11,2023-05-13,2023-05-20,2023.0,5.0,30.0,1.0,22.0,49.0,17.0,0.0,96.0
pdct0334,Item Santa María 334,2023-10-01 19:50:32,128.0,18.0,110.0,4.0,13.0,43.0,3.99,0.8,102.4,2023-08-28,2023-08-28,2024-08-23,2023.0,10.0,1.0,6.0,39.0,34.0,34.0,326.0,128.0
pdct0334,Item Santa María 334,2023-10-30 17:03:31,92.0,21.0,71.0,29.0,89.0,170.0,9.7,17.93,1649.56,2023-09-24,2023-10-14,2024-05-14,2023.0,10.0,30.0,0.0,44.0,36.0,16.0,196.0,92.0
pdct0334,Item Santa María 334,2024-02-08 05:19:30,139.0,12.0,127.0,15.0,25.0,71.0,5.48,9.52,1323.28,2023-11-23,2023-12-25,2024-05-11,2024.0,2.0,8.0,3.0,6.0,77.0,45.0,92.0,139.0
pdct0334,Item Santa María 334,2024-05-11 23:12:56,121.0,18.0,103.0,9.0,32.0,62.0,3.65,39.22,4745.62,2024-04-07,2024-05-10,2024-10-08,2024.0,5.0,11.0,5.0,19.0,34.0,1.0,149.0,121.0
pdct0334,Item Santa María 334,2024-09-28 19:36:37,91.0,15.0,76.0,8.0,27.0,100.0,5.25,7.63,694.33,2024-08-01,2024-08-15,2025-06-14,2024.0,9.0,28.0,5.0,39.0,58.0,44.0,258.0,91.0
pdct0335,Marca ActiveZone 335,2023-04-02 09:33:48,55.0,12.0,43.0,6.0,13.0,62.0,3.56,15.43,848.65,2023-02-11,2023-02-12,2099-12-31,2023.0,4.0,2.0,6.0,13.0,50.0,49.0,28031.0,55.0
pdct0335,Marca ActiveZone 335,2024-01-31 22:24:02,51.0,5.0,46.0,4.0,13.0,50.0,3.37,36.75,1874.25,2024-01-03,2024-01-03,2099-12-31,2024.0,1.0,31.0,2.0,5.0,28.0,28.0,27727.0,51.0
pdct0335,Marca ActiveZone 335,2024-04-27 02:16:27,89.0,9.0,80.0,9.0,14.0,41.0,3.19,42.91,3818.99,2024-02-05,2024-03-12,2099-12-31,2024.0,4.0,27.0,5.0,17.0,82.0,46.0,27640.0,89.0
pdct0335,Marca ActiveZone 335,2024-07-27 11:29:03,61.0,8.0,53.0,6.0,18.0,34.0,2.82,45.36,2766.96,2024-04-09,2024-04-20,2099-12-31,2024.0,7.0,27.0,5.0,30.0,109.0,98.0,27549.0,61.0
pdct0336,Marca Higienix 336,2023-03-02 19:44:38,83.0,11.0,72.0,9.0,20.0,54.0,4.25,36.76,3051.08,2023-01-17,2023-02-08,2099-12-31,2023.0,3.0,2.0,3.0,9.0,44.0,22.0,28062.0,83.0
pdct0336,Marca Higienix 336,2023-03-19 06:04:03,87.0,16.0,71.0,7.0,25.0,51.0,4.12,26.86,2336.82,2023-03-03,2023-03-11,2099-12-31,2023.0,3.0,19.0,6.0,11.0,16.0,8.0,28045.0,87.0
pdct0336,Marca Higienix 336,2023-03-30 11:36:36,70.0,11.0,59.0,5.0,28.0,40.0,3.45,29.4,2058.0,2023-01-01,2023-02-22,2099-12-31,2023.0,3.0,30.0,3.0,13.0,88.0,36.0,28034.0,70.0
pdct0336,Marca Higienix 336,2023-05-11 16:06:08,100.0,13.0,87.0,12.0,37.0,69.0,4.22,33.26,3326.0,2023-02-07,2023-03-24,2099-12-31,2023.0,5.0,11.0,3.0,19.0,93.0,48.0,27992.0,100.0
pdct0336,Marca Higienix 336,2023-06-27 01:20:28,91.0,6.0,85.0,7.0,24.0,47.0,3.6,10.9,991.9,2023-06-20,2023-06-24,2099-12-31,2023.0,6.0,27.0,1.0,26.0,7.0,3.0,27945.0,91.0
pdct0336,Marca Higienix 336,2023-09-13 03:14:48,76.0,17.0,59.0,3.0,22.0,43.0,2.76,19.61,1490.36,2023-06-01,2023-06-17,2099-12-31,2023.0,9.0,13.0,2.0,37.0,104.0,88.0,27867.0,76.0
pdct0336,Marca Higienix 336,2023-11-23 13:26:02,66.0,7.0,59.0,10.0,41.0,79.0,4.24,50.49,3332.34,2023-09-24,2023-11-08,2099-12-31,2023.0,11.0,23.0,3.0,47.0,60.0,15.0,27796.0,66.0
pdct0336,Marca Higienix 336,2023-12-26 21:54:22,75.0,13.0,62.0,10.0,17.0,82.0,5.11,42.66,3199.5,2023-10-24,2023-12-06,2099-12-31,2023.0,12.0,26.0,1.0,52.0,63.0,20.0,27763.0,75.0
pdct0336,Marca Higienix 336,2024-03-09 16:24:56,95.0,13.0,82.0,4.0,23.0,42.0,2.85,38.24,3632.8,2023-12-09,2024-02-06,2099-12-31,2024.0,3.0,9.0,5.0,10.0,91.0,32.0,27689.0,95.0
pdct0336,Marca Higienix 336,2024-08-10 20:23:50,92.0,12.0,80.0,6.0,23.0,42.0,2.62,19.04,1751.68,2024-05-02,2024-08-10,2099-12-31,2024.0,8.0,10.0,5.0,32.0,100.0,0.0,27535.0,92.0
pdct0336,Marca Higienix 336,2024-08-13 13:05:54,110.0,19.0,91.0,4.0,23.0,32.0,2.95,22.38,2461.8,2024-07-14,2024-07-15,2099-12-31,2024.0,8.0,13.0,1.0,33.0,30.0,29.0,27532.0,110.0
pdct0337,Marca KitchenPlus 337,2023-01-03 01:49:34,77.0,20.0,57.0,13.0,46.0,60.0,5.07,84.98,6543.46,2022-09-19,2022-12-02,2099-12-31,2023.0,1.0,3.0,1.0,1.0,106.0,32.0,28120.0,77.0
pdct0337,Marca KitchenPlus 337,2023-01-29 18:27:52,93.0,10.0,83.0,4.0,15.0,39.0,2.8,34.52,3210.36,2022-11-13,2022-11-22,2099-12-31,2023.0,1.0,29.0,6.0,4.0,77.0,68.0,28094.0,93.0
pdct0337,Marca KitchenPlus 337,2023-02-08 13:31:37,107.0,19.0,88.0,14.0,38.0,71.0,4.8,12.43,1330.01,2023-02-04,2023-02-07,2099-12-31,2023.0,2.0,8.0,2.0,6.0,4.0,1.0,28084.0,107.0
pdct0337,Marca KitchenPlus 337,2023-05-31 10:25:57,80.0,21.0,59.0,14.0,54.0,62.0,6.06,22.67,1813.6,2023-04-28,2023-04-29,2099-12-31,2023.0,5.0,31.0,2.0,22.0,33.0,32.0,27972.0,80.0
pdct0337,Marca KitchenPlus 337,2023-06-24 10:29:36,108.0,11.0,97.0,6.0,50.0,54.0,5.0,37.77,4079.16,2023-04-13,2023-06-16,2099-12-31,2023.0,6.0,24.0,5.0,25.0,72.0,8.0,27948.0,108.0
pdct0337,Marca KitchenPlus 337,2023-10-29 23:43:54,96.0,12.0,84.0,14.0,17.0,55.0,4.69,53.09,5096.64,2023-07-26,2023-08-25,2099-12-31,2023.0,10.0,29.0,6.0,43.0,95.0,65.0,27821.0,96.0
pdct0337,Marca KitchenPlus 337,2024-06-26 01:56:44,88.0,10.0,78.0,7.0,28.0,46.0,4.24,43.63,3839.44,2024-03-26,2024-04-27,2099-12-31,2024.0,6.0,26.0,2.0,26.0,92.0,60.0,27580.0,88.0
pdct0337,Marca KitchenPlus 337,2024-08-13 15:36:53,90.0,15.0,75.0,10.0,15.0,67.0,4.24,11.77,1059.3,2024-06-28,2024-07-04,2099-12-31,2024.0,8.0,13.0,1.0,33.0,46.0,40.0,27532.0,90.0
pdct0337,Marca KitchenPlus 337,2024-08-22 21:33:38,85.0,11.0,74.0,12.0,16.0,48.0,3.88,29.24,2485.4,2024-07-08,2024-07-09,2099-12-31,2024.0,8.0,22.0,3.0,34.0,45.0,44.0,27523.0,85.0
pdct0337,Marca KitchenPlus 337,2024-11-12 00:08:23,96.0,16.0,80.0,12.0,41.0,81.0,4.24,3.83,367.68,2024-10-12,2024-10-25,2099-12-31,2024.0,11.0,12.0,1.0,46.0,31.0,18.0,27441.0,96.0
pdct0337,Marca KitchenPlus 337,2024-11-19 12:01:26,91.0,16.0,75.0,15.0,45.0,81.0,6.46,10.26,933.66,2024-11-17,2024-11-19,2099-12-31,2024.0,11.0,19.0,1.0,47.0,2.0,0.0,27434.0,91.0
pdct0337,Marca KitchenPlus 337,2024-12-08 00:43:23,74.0,13.0,61.0,8.0,25.0,112.0,5.76,93.51,6919.74,2024-12-01,2024-12-07,2099-12-31,2024.0,12.0,8.0,6.0,49.0,7.0,1.0,27415.0,74.0
pdct0338,Marca Del Campo 338,2023-01-23 09:33:28,111.0,14.0,97.0,14.0,34.0,79.0,5.55,46.24,5132.64,2022-10-05,2023-01-09,2023-04-02,2023.0,1.0,23.0,0.0,4.0,110.0,14.0,68.0,111.0
pdct0338,Marca Del Campo 338,2023-02-18 00:19:05,97.0,20.0,77.0,14.0,37.0,77.0,5.03,50.51,4899.47,2022-12-03,2022-12-05,2023-06-12,2023.0,2.0,18.0,5.0,7.0,77.0,75.0,113.0,97.0
pdct0338,Marca Del Campo 338,2023-03-22 18:18:40,128.0,22.0,106.0,14.0,41.0,88.0,5.9,1.86,238.08,2022-12-19,2023-02-21,2023-11-24,2023.0,3.0,22.0,2.0,12.0,93.0,29.0,246.0,128.0
pdct0338,Marca Del Campo 338,2023-04-22 05:11:15,101.0,16.0,85.0,16.0,58.0,76.0,6.14,24.55,2479.55,2023-01-31,2023-03-31,2023-05-12,2023.0,4.0,22.0,5.0,16.0,81.0,22.0,19.0,101.0
pdct0338,Marca Del Campo 338,2023-05-04 00:34:16,111.0,21.0,90.0,11.0,56.0,91.0,5.65,10.43,1157.73,2023-02-27,2023-03-31,2023-05-06,2023.0,5.0,4.0,3.0,18.0,66.0,34.0,1.0,111.0
pdct0338,Marca Del Campo 338,2023-07-14 00:12:51,100.0,27.0,73.0,13.0,64.0,130.0,8.02,47.02,4702.0,2023-06-16,2023-06-24,2024-05-22,2023.0,7.0,14.0,4.0,28.0,28.0,20.0,312.0,100.0
pdct0338,Marca Del Campo 338,2023-08-11 14:00:11,121.0,17.0,104.0,9.0,31.0,45.0,3.75,16.16,1955.36,2023-07-07,2023-08-10,2024-07-11,2023.0,8.0,11.0,4.0,32.0,35.0,1.0,334.0,121.0
pdct0338,Marca Del Campo 338,2023-09-30 10:37:07,118.0,17.0,101.0,18.0,57.0,88.0,6.19,65.82,7766.76,2023-07-26,2023-09-06,2024-01-28,2023.0,9.0,30.0,5.0,39.0,66.0,24.0,119.0,118.0
pdct0338,Marca Del Campo 338,2023-10-07 14:00:08,143.0,15.0,128.0,14.0,38.0,150.0,9.07,4.86,694.98,2023-09-15,2023-09-16,2024-02-20,2023.0,10.0,7.0,5.0,40.0,22.0,21.0,135.0,143.0
pdct0338,Marca Del Campo 338,2024-01-15 21:49:50,107.0,25.0,82.0,20.0,66.0,118.0,7.44,26.84,2871.88,2023-11-15,2023-11-17,2024-03-28,2024.0,1.0,15.0,0.0,3.0,61.0,59.0,72.0,107.0
pdct0338,Marca Del Campo 338,2024-01-18 23:15:36,140.0,17.0,123.0,14.0,50.0,63.0,5.71,19.64,2749.6,2023-10-11,2023-11-05,2024-08-26,2024.0,1.0,18.0,3.0,3.0,99.0,74.0,220.0,140.0
pdct0338,Marca Del Campo 338,2024-03-27 16:30:44,103.0,25.0,78.0,22.0,28.0,107.0,7.37,10.41,1072.23,2023-12-03,2024-03-18,2025-02-10,2024.0,3.0,27.0,2.0,13.0,115.0,9.0,319.0,103.0
pdct0338,Marca Del Campo 338,2024-06-11 00:32:39,152.0,22.0,130.0,16.0,66.0,91.0,7.0,54.16,8232.32,2024-02-20,2024-03-28,2024-12-02,2024.0,6.0,11.0,1.0,24.0,112.0,75.0,173.0,152.0
pdct0338,Marca Del Campo 338,2024-07-09 14:54:54,124.0,21.0,103.0,11.0,37.0,64.0,5.25,52.35,6491.4,2024-04-20,2024-07-09,2024-09-03,2024.0,7.0,9.0,1.0,28.0,80.0,0.0,55.0,124.0
pdct0338,Marca Del Campo 338,2024-08-20 00:18:34,104.0,26.0,78.0,14.0,24.0,81.0,5.71,30.0,3120.0,2024-06-24,2024-07-12,2024-09-21,2024.0,8.0,20.0,1.0,34.0,57.0,39.0,31.0,104.0
pdct0338,Marca Del Campo 338,2024-10-14 20:51:21,137.0,27.0,110.0,3.0,11.0,36.0,2.12,20.16,2761.92,2024-10-07,2024-10-14,2024-10-20,2024.0,10.0,14.0,0.0,42.0,7.0,0.0,5.0,137.0
pdct0338,Marca Del Campo 338,2024-10-30 09:34:12,130.0,33.0,97.0,7.0,39.0,63.0,4.62,34.89,4535.7,2024-07-25,2024-07-29,2025-04-27,2024.0,10.0,30.0,2.0,44.0,97.0,93.0,178.0,130.0
pdct0338,Marca Del Campo 338,2024-12-24 17:32:52,126.0,19.0,107.0,11.0,28.0,140.0,7.56,40.18,5062.68,2024-09-28,2024-11-02,2024-11-06,2024.0,12.0,24.0,1.0,52.0,87.0,52.0,0.0,126.0
